pl_name,hostname,st_mass,pl_bmassj,pl_massj,pl_orbsmax,pl_orbeccen,sy_snum,sy_pnum,pl_orbper,planet_mass_jup,planet_solar_mass,star_solar_mass,ecc,sma
Kepler-331 c,Kepler-331,0.653,0.0127,,0.105,0.0,1,3,17.28111,0.0127,1.21285e-05,0.653,0.0,0.105
Kepler-225 b,Kepler-225,0.593,0.00588,,0.056,0.0,1,2,6.738975,0.00588,5.6154e-06,0.593,0.0,0.056
Kepler-298 c,Kepler-298,0.66,0.0138,,0.136,0.0,1,3,22.92881,0.0138,1.3179e-05,0.66,0.0,0.136
Kepler-298 d,Kepler-298,0.66,0.0214,,0.305,0.0,1,3,77.473633,0.0214,2.0436999999999998e-05,0.66,0.0,0.305
Kepler-241 c,Kepler-241,0.671,0.0224,,0.189,0.0,1,2,36.065978,0.0224,2.1392e-05,0.671,0.0,0.189
Kepler-255 b,Kepler-255,0.867,0.00951,,0.063,0.0,1,3,5.714606,0.00951,9.082049999999999e-06,0.867,0.0,0.063
Kepler-303 c,Kepler-303,0.575,0.00489,,0.057,0.0,1,2,7.061149,0.00489,4.66995e-06,0.575,0.0,0.057
Kepler-333 b,Kepler-333,0.601,0.089,0.089,0.087,0.0,2,2,12.551158,0.089,8.4995e-05,0.601,0.0,0.087
Kepler-340 b,Kepler-340,1.65,0.0218,,0.134,0.0,1,2,14.844387,0.0218,2.0819000000000002e-05,1.65,0.0,0.134
Kepler-26 b,Kepler-26,0.544,0.01610924,0.0161092407891011,0.08551,0.021,1,4,12.28,0.01610924,1.53843242e-05,0.544,0.021,0.08551
Kepler-308 b,Kepler-308,0.92,0.0162,,0.09,0.0,1,2,9.694928,0.0162,1.5470999999999998e-05,0.92,0.0,0.09
Kepler-351 d,Kepler-351,0.81,0.0247,,0.5177,0.0,1,3,142.544247,0.0247,2.35885e-05,0.81,0.0,0.5177
Kepler-354 c,Kepler-354,0.73,0.00714,,0.115,0.0,1,3,16.934402,0.00714,6.8187e-06,0.73,0.0,0.115
HAT-P-12 b,HAT-P-12,0.733,0.211,0.211,0.0384,0.0,1,1,3.2130598,0.211,0.000201505,0.733,0.0,0.0384
Kepler-434 b,Kepler-434,1.198,2.86,2.86,0.1143,0.131,1,1,12.8747099,2.86,0.0027313,1.198,0.131,0.1143
Kepler-378 c,Kepler-378,0.78,0.000852,,0.166,0.0,1,2,28.906009,0.000852,8.1366e-07,0.78,0.0,0.166
Kepler-383 b,Kepler-383,0.669,0.00724,,0.095,0.0,1,2,12.904532,0.00724,6.9142e-06,0.669,0.0,0.095
Kepler-440 b,Kepler-440,0.575,0.013,,0.242,0.34,1,1,101.11141,0.013,1.2414999999999999e-05,0.575,0.34,0.242
Kepler-438 b,Kepler-438,0.544,0.00459,,0.166,0.03,1,1,35.23319,0.00459,4.38345e-06,0.544,0.03,0.166
Kepler-753 b,Kepler-753,0.68,0.0136,,0.054,0.0,1,1,5.747725012,0.0136,1.2988e-05,0.68,0.0,0.054
Kepler-754 b,Kepler-754,1.06,0.0148,,0.116,0.0,1,1,14.5596237,0.0148,1.4134e-05,1.06,0.0,0.116
Kepler-446 d,Kepler-446,0.22,0.00752,,0.0403,0.0,1,3,5.148921,0.00752,7.1816e-06,0.22,0.0,0.0403
Kepler-448 c,KOI-12,1.5,22.0,22.0,4.2,0.65,1,2,2500.0,22.0,0.02101,1.5,0.65,4.2
TOI-1278 b,TOI-1278,0.54,18.5,18.5,0.095,0.013,1,1,14.47567,18.5,0.0176675,0.54,0.013,0.095
HD 260655 c,HD 260655,0.439,0.00972223,0.00972222725201527,0.04749,0.038,1,2,5.70588,0.00972223,9.28472965e-06,0.439,0.038,0.04749
HD 213885 c,HD 213885,1.068,0.06276941,,0.056798,0.0,1,2,4.78503,0.06276941,5.994478655e-05,1.068,0.0,0.056798
TOI-2000 c,TOI-2000,1.082,0.257,0.257,0.0878,0.063,1,2,9.127055,0.257,0.000245435,1.082,0.063,0.0878
HD 23472 c,HD 23472,0.67,0.01072906,0.0107290598476932,0.1646,0.063,1,5,29.79749,0.01072906,1.02462523e-05,0.67,0.063,0.1646
TOI-332 b,TOI-332,0.88,0.17997133,0.179971326477435,0.0159,0.0,1,1,0.777038,0.17997133,0.00017187262015,0.88,0.0,0.0159
Kepler-529 d,Kepler-529,1.005,0.0259,,0.2134,0.0,1,3,35.86619949,0.0259,2.47345e-05,1.005,0.0,0.2134
Kepler-764 b,Kepler-764,0.92,0.0105,,0.0724,0.0,1,1,7.33683936,0.0105,1.00275e-05,0.92,0.0,0.0724
Kepler-765 b,Kepler-765,1.05,0.0204,,0.1754,0.0,1,1,27.6655226,0.0204,1.9482e-05,1.05,0.0,0.1754
Kepler-398 b,Kepler-398,0.649,0.00236,,0.044,0.0,1,3,4.081423,0.00236,2.2538000000000003e-06,0.649,0.0,0.044
Kepler-945 b,Kepler-945,0.97,0.0233,,0.2037,0.0,1,1,31.0033814,0.0233,2.2251500000000002e-05,0.97,0.0,0.2037
Kepler-892 b,Kepler-892,0.75,0.0261,,0.1015,0.0,1,1,13.7521072,0.0261,2.49255e-05,0.75,0.0,0.1015
Kepler-41 b,Kepler-41,1.15,0.56,0.56,0.03101,0.0,1,1,1.8555582,0.56,0.0005348000000000001,1.15,0.0,0.03101
Kepler-457 d,KOI-7892,1.148,0.0289,,0.0996,0.0,1,3,10.6906004,0.0289,2.75995e-05,1.148,0.0,0.0996
Kepler-453 b,Kepler-453,0.944,0.05034138,0.0503413774659409,0.7903,0.0359,2,1,240.503,0.05034138,4.8076017899999996e-05,0.944,0.0359,0.7903
Kepler-570 b,Kepler-570,0.93,0.0207,,0.0497,0.0,1,1,4.301662003,0.0207,1.97685e-05,0.93,0.0,0.0497
Kepler-574 b,Kepler-574,0.95,0.0198,,0.0723,0.0,1,1,7.65880414,0.0198,1.8909e-05,0.95,0.0,0.0723
Kepler-797 b,Kepler-797,0.96,0.0168,,0.181,0.0,1,1,27.07237711,0.0168,1.6044e-05,0.96,0.0,0.181
Kepler-833 b,Kepler-833,0.64,0.0149,,0.1139,0.0,1,1,18.7546998,0.0149,1.42295e-05,0.64,0.0,0.1139
Kepler-851 b,Kepler-851,0.89,0.0109,,0.0802,0.0,1,1,8.50699658,0.0109,1.0409500000000001e-05,0.89,0.0,0.0802
Kepler-413 b,Kepler-413,0.82,0.211,0.211,0.3553,0.1181,2,1,66.262,0.211,0.000201505,0.82,0.1181,0.3553
Kepler-415 c,Kepler-415,0.67,0.0148,,0.0695,0.0,1,2,8.708,0.0148,1.4134e-05,0.67,0.0,0.0695
Kepler-47 b,Kepler-47,0.957,0.00651292,0.00651291570965611,0.2877,0.021,2,3,49.4643,0.00651292,6.2198386e-06,0.957,0.021,0.2877
Kepler-476 b,Kepler-476,1.03,0.0305,,0.1126,0.0,1,1,14.00640607,0.0305,2.91275e-05,1.03,0.0,0.1126
Kepler-891 b,Kepler-891,1.06,0.106,,0.2881,0.0,1,1,53.44945593,0.106,0.00010123,1.06,0.0,0.2881
Kepler-770 c,Kepler-770,0.94,0.00588,,0.0309,0.0,1,3,1.475322314,0.00588,5.6154e-06,0.94,0.0,0.0309
Kepler-894 b,Kepler-894,0.87,0.0256,,0.0916,0.0,1,1,9.803224,0.0256,2.4448e-05,0.87,0.0,0.0916
Kepler-900 b,Kepler-900,0.78,0.0157,,0.0679,0.0,1,1,6.9913086,0.0157,1.49935e-05,0.78,0.0,0.0679
Kepler-610 b,Kepler-610,1.1,0.0514,,0.0719,0.0,1,2,6.996926554,0.0514,4.9087e-05,1.1,0.0,0.0719
Kepler-316 c,Kepler-316,0.587,0.00521,,0.058,0.0,1,2,6.827766,0.00521,4.97555e-06,0.587,0.0,0.058
Kepler-935 b,Kepler-935,0.78,0.00752,,0.0527,0.0,1,1,4.88083852,0.00752,7.1816e-06,0.78,0.0,0.0527
Kepler-856 b,Kepler-856,0.96,0.199,,0.0787,0.0,1,1,8.027680595,0.199,0.00019004500000000001,0.96,0.0,0.0787
Kepler-868 b,Kepler-868,0.93,0.0153,,0.0575,0.0,1,1,5.03251791,0.0153,1.4611499999999999e-05,0.93,0.0,0.0575
Kepler-504 b,Kepler-504,0.33,0.00993,,0.0646,0.0,2,1,9.549275422,0.00993,9.483149999999999e-06,0.33,0.0,0.0646
Kepler-505 b,Kepler-505,0.55,0.0229,,0.1445,0.0,1,1,27.52197994,0.0229,2.18695e-05,0.55,0.0,0.1445
Kepler-680 b,Kepler-680,1.08,0.0203,,0.0469,0.0,1,1,3.689926291,0.0203,1.9386499999999998e-05,1.08,0.0,0.0469
Kepler-907 b,Kepler-907,1.08,0.00588,,0.1225,0.0,1,1,15.86621821,0.00588,5.6154e-06,1.08,0.0,0.1225
Kepler-902 b,Kepler-902,0.95,0.022,,0.223,0.0,1,1,40.1099547,0.022,2.101e-05,0.95,0.0,0.223
Kepler-91 b,Kepler-91,1.31,0.81,0.81,0.0731,0.0519,1,1,6.24658,0.81,0.00077355,1.31,0.0519,0.0731
Kepler-702 b,Kepler-702,0.9,0.194,,0.088,0.0,1,1,10.526294063,0.194,0.00018527000000000002,0.9,0.0,0.088
Kepler-695 b,Kepler-695,0.84,0.196,,0.0374,0.0,1,1,3.040330424,0.196,0.00018718,0.84,0.0,0.0374
Kepler-701 b,Kepler-701,0.88,0.0266,,0.0895,0.0,1,1,10.35533177,0.0266,2.5403e-05,0.88,0.0,0.0895
Kepler-704 b,Kepler-704,0.97,0.023,,0.047,0.0,1,1,3.76182115,0.023,2.1965e-05,0.97,0.0,0.047
Kepler-708 b,Kepler-708,0.97,0.028,,0.0426,0.0,1,1,3.167891938,0.028,2.674e-05,0.97,0.0,0.0426
Kepler-714 b,Kepler-714,1.09,0.213,,0.0832,0.0,1,1,8.098887986,0.213,0.000203415,1.09,0.0,0.0832
Kepler-710 b,Kepler-710,0.94,0.0132,,0.0524,0.0,1,1,4.347285527,0.0132,1.2606e-05,0.94,0.0,0.0524
PH1 b,PH1,1.528,0.531,0.531,0.652,0.0702,4,1,138.317,0.531,0.000507105,1.528,0.0702,0.652
Kepler-727 b,Kepler-727,0.89,0.0218,,0.0546,0.0,1,1,5.154484417,0.0218,2.0819000000000002e-05,0.89,0.0,0.0546
Kepler-737 b,Kepler-737,0.51,0.0142,,0.1422,0.0,1,1,28.59915399,0.0142,1.3561000000000001e-05,0.51,0.0,0.1422
Kepler-719 b,Kepler-719,0.99,0.172,,0.0556,0.0,1,1,5.007317779,0.172,0.00016425999999999998,0.99,0.0,0.0556
Kepler-1896 b,Kepler-1896,1.07,0.0308,,0.2529,0.0,1,1,44.87020111,0.0308,2.9414e-05,1.07,0.0,0.2529
Kepler-1909 b,Kepler-1909,0.663,0.00419,,0.0306,0.0,1,1,2.391609907,0.00419,4.0014500000000005e-06,0.663,0.0,0.0306
Kepler-1894 b,Kepler-1894,0.999,0.0059,,0.0385,0.0,1,2,2.762660027,0.0059,5.6345e-06,0.999,0.0,0.0385
Kepler-547 b,Kepler-547,0.78,0.0475,,0.058,0.0,1,1,6.010384289,0.0475,4.53625e-05,0.78,0.0,0.058
Kepler-689 b,Kepler-689,0.91,0.0274,,0.1449,0.0,1,1,22.36656079,0.0274,2.6167000000000002e-05,0.91,0.0,0.1449
Kepler-752 b,Kepler-752,0.87,0.0261,,0.1353,0.0,1,1,18.82747265,0.0261,2.49255e-05,0.87,0.0,0.1353
Kepler-1911 b,Kepler-1911,0.954,0.00318,,0.0636,0.0,1,1,5.990799904,0.00318,3.0369e-06,0.954,0.0,0.0636
Kepler-1956 b,Kepler-1956,0.671,0.00416,,0.0563,0.0,1,1,5.943719864,0.00416,3.9727999999999995e-06,0.671,0.0,0.0563
Kepler-1177 b,Kepler-1177,0.98,0.0134,,0.4301,0.0,1,1,106.247547,0.0134,1.2797000000000001e-05,0.98,0.0,0.4301
LSPM J2116+0234 b,LSPM J2116+0234,0.43,0.04184627,,0.0876,0.183,1,1,14.4399,0.04184627,3.996318785e-05,0.43,0.183,0.0876
Kepler-763 c,Kepler-763,0.8,0.00819,,0.0466,0.0,1,3,4.09667624,0.00819,7.82145e-06,0.8,0.0,0.0466
Kepler-1986 b,Kepler-1986,0.776,0.0133,,0.1307,0.0,1,1,19.5489666,0.0133,1.27015e-05,0.776,0.0,0.1307
Kepler-317 c,Kepler-317,0.865,0.0113,,0.083,0.0,1,2,8.77501,0.0113,1.07915e-05,0.865,0.0,0.083
Kepler-558 b,Kepler-558,0.85,0.0195,,0.1759,0.0,1,1,29.00790538,0.0195,1.86225e-05,0.85,0.0,0.1759
Kepler-555 b,Kepler-555,1.03,0.0264,,0.1201,0.0,1,1,16.21775407,0.0264,2.5212e-05,1.03,0.0,0.1201
Kepler-809 b,Kepler-809,0.99,0.0293,,0.2901,0.0,1,1,55.63934,0.0293,2.79815e-05,0.99,0.0,0.2901
Kepler-817 b,Kepler-817,1.03,0.189,,0.0493,0.0,1,1,3.990106229,0.189,0.000180495,1.03,0.0,0.0493
Kepler-590 b,Kepler-590,1.1,0.0479,,0.0647,0.0,1,1,5.85296257,0.0479,4.5744499999999995e-05,1.1,0.0,0.0647
Kepler-592 b,Kepler-592,1.04,0.0198,,0.0397,0.0,1,1,2.820192408,0.0198,1.8909e-05,1.04,0.0,0.0397
Kepler-576 b,Kepler-576,0.99,0.0338,,0.179,0.0,1,1,29.91136794,0.0338,3.2279e-05,0.99,0.0,0.179
Kepler-589 b,Kepler-589,0.88,0.0182,,0.1196,0.0,1,2,16.54964934,0.0182,1.7381000000000002e-05,0.88,0.0,0.1196
Kepler-976 b,Kepler-976,0.87,0.0467,,0.4217,0.0,1,1,105.9564148,0.0467,4.4598499999999997e-05,0.87,0.0,0.4217
Kepler-608 b,Kepler-608,1.0,0.0405,,0.0685,0.0,1,1,6.412515037,0.0405,3.8677500000000004e-05,1.0,0.0,0.0685
Kepler-921 b,Kepler-921,0.93,0.0271,,0.2716,0.0,1,1,51.300634,0.0271,2.58805e-05,0.93,0.0,0.2716
Kepler-927 b,Kepler-927,0.99,0.0113,,0.0866,0.0,1,1,9.1149903,0.0113,1.07915e-05,0.99,0.0,0.0866
Kepler-232 c,Kepler-232,0.97,0.0442,,0.101,0.0,1,2,11.379349,0.0442,4.2211000000000006e-05,0.97,0.0,0.101
Kepler-395 b,Kepler-395,0.622827,0.0034,,0.061,0.0,1,2,7.054346,0.0034,3.247e-06,0.622827,0.0,0.061
Kepler-931 b,Kepler-931,0.86,0.00733,,0.0719,0.0,1,1,8.03755877,0.00733,7.00015e-06,0.86,0.0,0.0719
Kepler-950 b,Kepler-950,1.02,0.188,,0.3982,0.0,1,1,98.7180406,0.188,0.00017954,1.02,0.0,0.3982
Kepler-963 b,Kepler-963,0.91,0.0238,,0.0849,0.0,1,2,9.97683705,0.0238,2.2729000000000002e-05,0.91,0.0,0.0849
Kepler-861 b,Kepler-861,0.82,0.0183,,0.0463,0.0,1,1,3.949631375,0.0183,1.74765e-05,0.82,0.0,0.0463
Kepler-862 b,Kepler-862,0.88,0.0174,,0.039,0.0,1,1,3.148664534,0.0174,1.6617e-05,0.88,0.0,0.039
Kepler-249 b,Kepler-249,0.510238,0.00416,,0.035,0.0,1,3,3.306539,0.00416,3.9727999999999995e-06,0.510238,0.0,0.035
Kepler-249 c,Kepler-249,0.510238,0.00909,,0.058,0.0,1,3,7.113702,0.00909,8.68095e-06,0.510238,0.0,0.058
Kepler-252 b,Kepler-252,0.61,0.00642,,0.058,0.0,1,2,6.668391,0.00642,6.1311000000000005e-06,0.61,0.0,0.058
Kepler-398 c,Kepler-398,0.649,0.00317,,0.087,0.0,1,3,11.419412,0.00317,3.02735e-06,0.649,0.0,0.087
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,0.51,0.27,0.27,4.5,0.15,1,2,4927.5,0.27,0.00025785,0.51,0.15,4.5
Lupus-TR-3 b,Lupus-TR-3,0.87,0.81,0.81,0.0464,0.0,1,1,3.91405,0.81,0.00077355,0.87,0.0,0.0464
Kepler-258 c,Kepler-258,0.82,0.0399,,0.193,0.0,1,2,33.653079,0.0399,3.81045e-05,0.82,0.0,0.193
Kepler-258 b,Kepler-258,0.82,0.0488,,0.103,0.0,1,2,13.19722,0.0488,4.6604e-05,0.82,0.0,0.103
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,0.88,13.38,13.38,2.17,0.42,1,1,1220.0,13.38,0.012777900000000002,0.88,0.42,2.17
Kepler-444 c,Kepler-444,0.758,0.00025,,0.04881,0.31,3,5,4.5458841,0.00025,2.3875e-07,0.758,0.31,0.04881
Kepler-444 d,Kepler-444,0.758,0.00062927,0.000629267218324262,0.06,0.18,3,5,6.189392,0.00062927,6.0095285e-07,0.758,0.18,0.06
Kepler-444 e,Kepler-444,0.758,0.00031463,0.000314633609162131,0.0696,0.1,3,5,7.743493,0.00031463,3.0047165e-07,0.758,0.1,0.0696
Kepler-444 f,Kepler-444,0.758,0.00104,,0.0811,0.29,3,5,9.740486,0.00104,9.931999999999999e-07,0.758,0.29,0.0811
Kepler-449 c,Kepler-449,1.02,0.0254,,0.1979,0.05,1,2,33.6727,0.0254,2.4257e-05,1.02,0.05,0.1979
Kepler-498 b,Kepler-498,0.98,0.0297,,0.0897,0.0,1,1,9.61375356,0.0297,2.83635e-05,0.98,0.0,0.0897
HATS-32 b,HATS-32,1.099,0.92,0.92,0.04024,0.471,1,1,2.8126548,0.92,0.0008786,1.099,0.471,0.04024
NN Ser d,NN Ser,0.535,2.3,2.3,3.43,0.19,2,2,2883.5,2.3,0.0021964999999999997,0.535,0.19,3.43
Kepler-674 b,Kepler-674,0.6,0.011,,0.028,0.0,1,1,2.243381847,0.011,1.0505e-05,0.6,0.0,0.028
Kepler-678 b,Kepler-678,0.94,0.0728,,0.0732,0.0,1,1,7.27503724,0.0728,6.952400000000001e-05,0.94,0.0,0.0732
Kepler-681 b,Kepler-681,0.8,0.0305,,0.1635,0.0,1,1,26.39435646,0.0305,2.91275e-05,0.8,0.0,0.1635
Kepler-684 b,Kepler-684,0.89,0.0354,,0.064,0.0,1,1,6.770302008,0.0354,3.3807000000000003e-05,0.89,0.0,0.064
Kepler-1837 b,Kepler-1837,1.049,0.0155,,0.065,0.0,1,1,5.906089783,0.0155,1.48025e-05,1.049,0.0,0.065
Kepler-1847 b,Kepler-1847,1.041,0.0251,,0.0989,0.0,1,1,11.12969971,0.0251,2.39705e-05,1.041,0.0,0.0989
Kepler-1856 b,Kepler-1856,0.782,0.0115,,0.0215,0.0,1,1,1.302000046,0.0115,1.09825e-05,0.782,0.0,0.0215
Kepler-186 b,Kepler-186,0.478,0.0039,,0.0343,0.0,1,5,3.8867907,0.0039,3.7244999999999997e-06,0.478,0.0,0.0343
HATS-71 b,HATS-71,0.4861,0.37,0.37,0.03745,0.0,1,1,3.7955202,0.37,0.00035335,0.4861,0.0,0.03745
HD 11977 b,HD 11977,1.91,6.54,,1.93,0.4,1,1,711.0,6.54,0.0062457,1.91,0.4,1.93
Kepler-1886 b,Kepler-1886,0.928,0.0226,,0.16,0.0,1,1,24.2758007,0.0226,2.1583e-05,0.928,0.0,0.16
Kepler-1888 b,Kepler-1888,0.897,0.00729,,0.0956,0.0,1,1,11.39169979,0.00729,6.9619499999999995e-06,0.897,0.0,0.0956
Wendelstein-1 b,Wendelstein-1,0.65,0.592,0.592,0.0282,0.012,1,1,2.663416,0.592,0.00056536,0.65,0.012,0.0282
K2-72 d,K2-72,0.271365,0.00317,,0.05,0.11,1,4,7.760178,0.00317,3.02735e-06,0.271365,0.11,0.05
K2-83 b,K2-83,0.484,0.00654,,0.03014,0.07,1,2,2.74697,0.00654,6.2457e-06,0.484,0.07,0.03014
K2-121 b,K2-121,0.69,0.139,,0.0629,0.22,1,1,5.1857539,0.139,0.000132745,0.69,0.22,0.0629
TOI-3714 b,TOI-3714,0.53,0.7,0.7,0.027,0.03,2,1,2.154849,0.7,0.0006684999999999999,0.53,0.03,0.027
TOI-216.01,TOI-216,0.77,0.56,0.56,0.2069,0.0046,1,2,34.525528,0.56,0.0005348000000000001,0.77,0.0046,0.2069
ROXs 42 B b,ROXs 42 B,1.0,9.0,9.0,157.0,0.58,2,1,,9.0,0.008595,1.0,0.58,157.0
Kepler-333 c,Kepler-333,0.601,0.00444,,0.135,0.0,2,2,24.08821,0.00444,4.2402000000000005e-06,0.601,0.0,0.135
Kepler-233 c,Kepler-233,0.855,0.0245,,0.287,0.0,1,2,60.418955,0.0245,2.33975e-05,0.855,0.0,0.287
TOI-411 c,HD 22946,1.098,0.03058254,0.0305825400937179,0.1017,0.16,1,3,9.573083,0.03058254,2.9206325699999998e-05,1.098,0.16,0.1017
Kepler-2000 c,Kepler-2000,0.581,0.00972,,0.1228,0.0,1,2,20.6180348,0.00972,9.2826e-06,0.581,0.0,0.1228
Kepler-397 b,Kepler-397,0.844,0.0208,,0.144,0.0,1,2,22.250949,0.0208,1.9863999999999998e-05,0.844,0.0,0.144
Kepler-1891 b,Kepler-1891,0.873,0.00921,,0.0473,0.0,1,1,4.02229023,0.00921,8.79555e-06,0.873,0.0,0.0473
Kepler-1455 b,Kepler-1455,0.62,0.0167,,0.2149,0.0,1,1,49.276764,0.0167,1.5948499999999998e-05,0.62,0.0,0.2149
Kepler-1402 b,Kepler-1402,0.9,0.00114,,0.0322,0.0,1,1,2.03387914,0.00114,1.0887e-06,0.9,0.0,0.0322
Kepler-1406 b,Kepler-1406,1.05,0.0043,,0.0987,0.0,1,1,11.62905828,0.0043,4.1065e-06,1.05,0.0,0.0987
Kepler-1420 b,Kepler-1420,0.82,0.00687,,0.0671,0.0,1,1,6.69960006,0.00687,6.56085e-06,0.82,0.0,0.0671
Kepler-1432 b,Kepler-1432,1.09,0.0175,,0.1696,0.0,1,1,23.9109011,0.0175,1.6712500000000003e-05,1.09,0.0,0.1696
Kepler-308 c,Kepler-308,0.92,0.0167,,0.123,0.0,1,2,15.38231,0.0167,1.5948499999999998e-05,0.92,0.0,0.123
Kepler-1910 b,Kepler-1910,0.636,0.0056,,0.0536,0.0,1,1,5.688769817,0.0056,5.348e-06,0.636,0.0,0.0536
Kepler-1610 c,Kepler-1610,0.825,0.0158,,0.2323,0.0,1,2,44.9851885,0.0158,1.5089000000000002e-05,0.825,0.0,0.2323
Kepler-621 b,Kepler-621,0.72,0.0186,,0.031,0.0,1,1,2.628113746,0.0186,1.7763e-05,0.72,0.0,0.031
Kepler-579 b,Kepler-579,0.99,0.0147,,0.0854,0.0,1,1,9.66857723,0.0147,1.40385e-05,0.99,0.0,0.0854
Kepler-580 b,Kepler-580,0.67,0.0224,,0.0683,0.0,1,1,8.222419656,0.0224,2.1392e-05,0.67,0.0,0.0683
Kepler-397 c,Kepler-397,0.844,0.0995,,0.48,0.0,1,2,135.498527,0.0995,9.502250000000001e-05,0.844,0.0,0.48
Kepler-1322 b,Kepler-1322,0.9,0.0101,,0.0183,0.0,1,2,0.962867382,0.0101,9.6455e-06,0.9,0.0,0.0183
WASP-46 b,WASP-46,0.828,1.91,1.91,0.02335,0.022,1,1,1.43036763,1.91,0.00182405,0.828,0.022,0.02335
Kepler-398 d,Kepler-398,0.72,0.00193,,0.0618,0.0,1,3,6.83437001,0.00193,1.84315e-06,0.72,0.0,0.0618
Kepler-1897 b,Kepler-1897,0.859,0.0262,,0.1546,0.0,1,1,24.22030067,0.0262,2.5021e-05,0.859,0.0,0.1546
Kepler-1427 b,Kepler-1427,1.01,0.0043,,0.0197,0.0,1,1,0.968972376,0.0043,4.1065e-06,1.01,0.0,0.0197
Kepler-1437 b,Kepler-1437,0.93,0.00771,,0.0951,0.0,1,1,10.9295461,0.00771,7.36305e-06,0.93,0.0,0.0951
Pr0201 b,Pr0201,1.24,0.54,,0.06,0.0,1,1,4.4264,0.54,0.0005157,1.24,0.0,0.06
UZ For c,UZ For,0.7,7.7,7.7,2.8,0.05,2,2,1916.25,7.7,0.007353500000000001,0.7,0.05,2.8
Kepler-1874 b,Kepler-1874,0.758,0.0174,,0.2633,0.0,1,1,56.57320023,0.0174,1.6617e-05,0.758,0.0,0.2633
Kepler-1354 b,Kepler-1354,1.16,0.0287,,0.3521,0.0,1,1,76.613377,0.0287,2.74085e-05,1.16,0.0,0.3521
Kepler-1878 b,Kepler-1878,0.956,0.0279,,0.0521,0.0,1,1,4.445879936,0.0279,2.6644500000000002e-05,0.956,0.0,0.0521
Kepler-1360 b,Kepler-1360,1.51,0.0361,,0.2866,0.0,1,1,40.5286413,0.0361,3.44755e-05,1.51,0.0,0.2866
Kepler-610 c,Kepler-610,1.1,0.0343,,0.5594,0.0,1,2,151.86392,0.0343,3.27565e-05,1.1,0.0,0.5594
Kepler-1347 b,Kepler-1347,0.82,0.0034,,0.104,0.0,1,1,14.00947528,0.0034,3.247e-06,0.82,0.0,0.104
Kepler-1353 b,Kepler-1353,0.76,0.0123,,0.153,0.0,1,1,24.7543966,0.0123,1.17465e-05,0.76,0.0,0.153
Kepler-1355 b,Kepler-1355,0.88,0.00859,,0.0224,0.0,1,1,1.289588112,0.00859,8.20345e-06,0.88,0.0,0.0224
Kepler-1692 b,Kepler-1692,0.87,0.00447,,0.0646,0.0,1,1,5.95966,0.00447,4.26885e-06,0.87,0.0,0.0646
Kepler-353 b,Kepler-353,0.553,0.00201,,0.051,0.0,2,2,5.795278,0.00201,1.91955e-06,0.553,0.0,0.051
Kepler-1941 b,Kepler-1941,1.175,0.0236,,0.2054,0.0,1,1,31.33510017,0.0236,2.2538e-05,1.175,0.0,0.2054
Kepler-186 f,Kepler-186,0.544,0.00537,,0.432,0.04,1,5,129.9441,0.00537,5.12835e-06,0.544,0.04,0.432
Kepler-1728 b,Kepler-1728,0.891,0.0284,,0.0535,0.0,1,1,4.782999992,0.0284,2.7122000000000002e-05,0.891,0.0,0.0535
Kepler-688 b,Kepler-688,0.98,0.216,,0.046,0.0,1,1,3.895936844,0.216,0.00020628,0.98,0.0,0.046
Kepler-388 c,Kepler-388,0.635,0.00178,,0.093,0.0,1,2,13.297004,0.00178,1.6999e-06,0.635,0.0,0.093
K2-19 d,K2-19,0.88,0.03146352,0.0314635186149361,0.0344,0.0,1,3,2.5081,0.03146352,3.0047661600000003e-05,0.88,0.0,0.0344
K2-32 d,K2-32,0.83,0.02108056,0.0210805574720072,0.18422,0.05,2,4,31.71701,0.02108056,2.0131934800000002e-05,0.83,0.05,0.18422
TOI-2154 b,TOI-2154,1.233,0.92,0.92,0.0513,0.117,1,1,3.8240801,0.92,0.0008786,1.233,0.117,0.0513
TOI-2257 b,TOI-2257,0.328,0.0171,,0.145,0.496,1,1,35.189346,0.0171,1.6330500000000002e-05,0.328,0.496,0.145
TOI-1452 b,TOI-1452,0.249,0.01516542,0.0151654159723992,0.061,0.0,2,1,11.06201,0.01516542,1.4482976100000001e-05,0.249,0.0,0.061
HD 105618 b,HD 105618,1.01,0.08,,0.091,0.455,1,2,10.02245,0.08,7.64e-05,1.01,0.455,0.091
Wendelstein-2 b,Wendelstein-2,0.73,0.731,0.731,0.0234,0.057,1,1,1.7522239,0.731,0.000698105,0.73,0.057,0.0234
HD 93963 A b,HD 93963 A,1.0844,0.00880979,0.00880978521218212,0.02061,0.0,2,2,1.0376109,0.00880979,8.41334945e-06,1.0844,0.0,0.02061
GJ 15 A c,GJ 15 A,0.38,0.1132681,,5.4,0.27,2,2,7600.0,0.1132681,0.0001081710355,0.38,0.27,5.4
Kepler-860 b,Kepler-860,1.04,0.0332,,0.058,0.0,1,1,5.101379454,0.0332,3.1706e-05,1.04,0.0,0.058
TOI-1695 b,TOI-1695,0.513,0.0200108,0.0200107978390994,0.033548,0.097,1,1,3.1342791,0.0200108,1.9110314e-05,0.513,0.097,0.033548
